"CustomerID","RegistrationDate","Age","Gender","IncomeLevel","Country","City","TotalPurchases","AverageOrderValue","CustomerLifetimeValue","FavoriteCategory","SecondFavoriteCategory","EmailEngagementRate","SocialMediaEngagementRate","MobileAppUsage","CustomerServiceInteractions","AverageSatisfactionScore","EmailConversionRate","SocialMediaConversionRate","SearchEngineConversionRate","RepeatCustomer","PremiumMember","HasReturnedItems"
"CUST00148",2022-06-25,61,"Other","Low","Japan","London",3,53.5040532245068,292.72230266105,"Beauty","Home Goods",0.13794638738042,0.0785434417447481,"High",4,10,0.135032002162609,0.424025492259616,0.0817762822428565,"Yes","No","No"
"CUST00149",2019-11-30,15,"Other","Medium","USA","Berlin",6,165.681590185645,1118.72295631144,"Clothing","Sports",0.401551755951267,0.155751298347657,"Low",5,5.66606900502836,0.232931965712293,0.140489076784573,0.178006394121211,"Yes","No","No"
"CUST00154",2020-05-04,38,"Prefer not to say","Low","Japan","Berlin",5,50.0044155918722,288.71516307178,"Sports","Clothing",0.317914054648342,0.348897085321495,"Never",1,10,0.1973032383091,0.245295814149421,0.121475659544549,"Yes","No","Yes"
"CUST00157",2020-12-28,32,"Prefer not to say","Very High","Canada","Tokyo",9,47.0033401856659,201.3960651537,"Books","Home Goods",0.266555744179067,0.589743258218043,"Never",2,6.9599984341166,0.15404561554456,0.209965344008807,0.331873266077019,"Yes","No","No"
"CUST00162",2020-12-28,21,"Other","High","France","New York",8,12.3026489711371,771.246463996882,"Beauty","Food",0.60937673578606,0.476118361156082,"Medium",2,6.69632074728555,0.109111925125214,0.146034716773313,0.209106082170837,"Yes","Yes","Yes"
"CUST00163",2020-04-15,16,"Prefer not to say","High","France","Los Angeles",10,50.2143249288442,574.477408812397,"Home Goods","Electronics",0.374469956765835,0.0590032016245513,"High",0,6.0626445371818,0.239116138431424,0.337770953436643,0.384777365413648,"Yes","No","No"
"CUST00164",2018-07-22,40,"Other","Very High","Canada","Other",3,35.2755329931277,155.782762072109,"Food","Home Goods",0.0804369357692524,0.146044682792073,"Never",3,4.26548812380504,0.435819304433733,0.1494095043529,0.219552237541482,"Yes","No","No"
"CUST00165",2018-05-03,15,"Other","Medium","UK","New York",5,40.9766117349037,213.575463835165,"Toys","Home Goods",0.549332743420796,0.321846283002784,"High",2,8.97532979031594,0.237161144027443,0.0677206871022853,0.163991981945167,"Yes","Yes","No"
"CUST00169",2018-07-17,34,"Other","Medium","USA","Berlin",4,115.925994707924,346.572969939071,"Clothing","Clothing",0.573128708674712,0.151774728200696,"High",2,6.89597416490222,0.1973032383091,0.0620714241167943,0.188665843268436,"Yes","No","No"
"CUST00170",2023-04-15,27,"Other","High","Australia","Paris",6,11.1899442338284,771.246463996882,"Toys","Clothing",0.176127587918235,0.152500266114358,"High",1,10,0.1973032383091,0.139889053649645,0.455778400604077,"Yes","No","No"
"CUST00171",2019-09-01,55,"Female","Medium","Australia","Sydney",9,41.6934950407047,268.481044776647,"Books","Food",0.124723111904415,0.487515753062586,"Never",0,4.86644363965522,0.466480091943752,0.3328747798744,0.0973248343818217,"Yes","No","No"
"CUST00172",2021-02-21,54,"Male","High","Australia","London",6,37.5969419006895,202.625718666536,"Books","Toys",0.0421692174290355,0.172216821652758,"Never",5,10,0.150944154713517,0.269604358841325,0.050438250867832,"Yes","No","No"
"CUST00173",2018-07-06,63,"Other","Very High","France","Other",5,15.3431617594233,771.246463996882,"Clothing","Home Goods",0.565784946931728,0.279845987879043,"Never",2,5.6926792048892,0.1973032383091,0.0168090729810568,0.390126881541448,"Yes","No","No"
"CUST00174",2022-11-30,35,"Other","Very High","UK","Berlin",9,31.5282288787101,293.27999852204,"Toys","Sports",0.0958444142930205,0.382271074966413,"Never",2,10,0.302195856841751,0.0573091106672843,0.337711486262744,"Yes","No","Yes"
"CUST00175",2019-10-22,52,"Female","Very High","USA","London",3,12.4730824311037,96.9308585781225,"Home Goods","Books",0.283203543608665,0.0806162086813866,"Never",4,4.25598781966929,0.191987884482815,0.298209544429683,0.126814825371367,"Yes","Yes","No"
"CUST00176",2023-05-10,39,"Prefer not to say","Low","Canada","London",3,45.8772881572071,771.246463996882,"Books","Toys",0.423241388604106,0.114310436216616,"Never",5,5.08940805057804,0.0327174614429755,0.062361755237118,0.156818173995378,"Yes","Yes","No"
"CUST00178",2023-06-10,27,"Other","Very High","Japan","Tokyo",5,50.0326965447841,241.375762861293,"Books","Clothing",0.0872464217136951,0.147822582802072,"High",1,4.31052618354624,0.215076377283503,0.209013004819638,0.096269019741149,"Yes","No","Yes"
"CUST00179",2022-03-15,15,"Other","Low","Germany","Other",2,32.6653322813684,771.246463996882,"Books","Home Goods",0.236075560575471,0.467919872771189,"Never",1,8.51794388126608,0.262832660567551,0.198619038429204,0.287039925786009,"Yes","No","No"
"CUST00181",2022-10-01,52,"Female","Very High","France","Other",0,28.6343825185149,17.4657637983698,"Toys","Home Goods",0.196067843524078,0.287286465962056,"Never",1,4.74218849848568,0.158724139363865,0.0341508964027362,0.0954895030962432,"No","No","No"
"CUST00182",2023-01-18,15,"Other","Very High","Japan","London",2,51.0925494768298,123.265294346819,"Electronics","Food",0.13621966270597,0.562116780603445,"Low",0,5.5290987059757,0.0384790122637023,0.359341268706057,0.0471375410917183,"Yes","No","Yes"
"CUST00184",2023-05-14,49,"Female","Low","France","Tokyo",6,80.7567458914163,563.535133019292,"Electronics","Home Goods",0.367130838902362,0.212526770769042,"Never",4,6.90664303921297,0.0607388264453475,0.216130276048435,0.378642471454409,"Yes","No","No"
"CUST00185",2022-07-22,29,"Other","Medium","UK","Berlin",5,173.237903502662,1016.1063633322,"Electronics","Home Goods",0.257317191318302,0.287286465962056,"Never",6,10,0.316993023201331,0.251392769403027,0.0629070762189115,"Yes","No","No"
"CUST00186",2020-12-28,52,"Prefer not to say","Very High","Canada","New York",3,6.03461609657409,771.246463996882,"Home Goods","Electronics",0.263549806758345,0.0526754122689529,"Never",3,3.4697287332415,0.215827766184395,0.0944861852307177,0.130459247004267,"Yes","No","Yes"
"CUST00187",2022-12-08,32,"Male","Very High","Australia","Tokyo",5,85.7880601885755,334.289751861052,"Clothing","Electronics",0.21684297304055,0.292407905005751,"Low",1,6.9599984341166,0.157060002464166,0.190868818291194,0.176835442329539,"Yes","Yes","No"
"CUST00188",2023-05-24,27,"Prefer not to say","High","Canada","Paris",9,14.4973975234419,136.973691304422,"Toys","Clothing",0.472070458535159,0.221359494120532,"Never",1,5.25529030294912,0.109857542801777,0.25868623956503,0.0112331581015147,"Yes","Yes","No"
"CUST00189",2021-12-09,53,"Male","High","France","Los Angeles",1,27.9422696443379,97.8952670334707,"Electronics","Toys",0.119453627890994,0.185081484533635,"Never",1,7.55714344425329,0.1973032383091,0.33406622519503,0.399806558416514,"No","No","No"
"CUST00190",2022-06-23,20,"Other","Very High","France","London",8,20.0115023271112,74.8454174991834,"Toys","Clothing",0.215746899208088,0.432037467879641,"Never",0,6.63506569215439,0.151525500197176,0.271529002779058,0.166701157028801,"Yes","No","No"
"CUST00191",2018-09-20,24,"Female","Very High","Australia","London",6,36.5592815049764,198.922066274048,"Beauty","Clothing",0.316779099909638,0.119845021528175,"Never",0,5.29913669192674,0.232946042376605,0.316918789276885,0.149327852090539,"Yes","No","No"
"CUST00192",2022-11-23,21,"Other","Very High","Australia","Sydney",6,16.1565930912962,162.852837121935,"Toys","Books",0.338088217831943,0.207009534214359,"Never",2,6.46946578555166,0.330469768612191,0.300967677018355,0.143015842895775,"Yes","Yes","No"
"CUST00193",2019-09-16,17,"Female","High","UK","Los Angeles",9,100.589191932396,814.046320701524,"Home Goods","Books",0.186880341598584,0.118582473029395,"Never",2,9.85944293340068,0.0486741887328455,0.242762618163802,0.13794378911201,"Yes","No","No"
"CUST00194",2020-10-13,37,"Other","Low","Other","Berlin",6,47.3434346536163,483.345155173086,"Books","Beauty",0.0375967371124089,0.31744398811176,"Never",3,5.89460647915713,0.176377839382525,0.150344347091824,0.275954190916295,"Yes","No","No"
"CUST00195",2020-05-30,27,"Male","Very High","UK","Sydney",7,129.456532142825,1026.38391558862,"Toys","Books",0.366669182270136,0.2800120660599,"Never",0,5.09079890251469,0.453480644333195,0.13666681775133,0.142943153736013,"Yes","No","No"
"CUST00196",2023-08-12,42,"Other","Very High","Germany","London",2,126.570499760306,192.476304440887,"Clothing","Home Goods",0.322855463256118,0.38605478299831,"Medium",1,8.28320791214673,0.212727402292867,0.189961015459498,0.25971613310209,"Yes","No","No"
"CUST00197",2020-12-28,35,"Female","Low","USA","Tokyo",1,125.452820728729,204.761929965557,"Clothing","Food",0.107573022374641,0.287286465962056,"Never",3,4.69024757014314,0.246550778321453,0.166527058529043,0.158124665374434,"No","No","Yes"
"CUST00199",2021-03-29,35,"Male","Medium","USA","Los Angeles",4,16.1172834737735,98.1303594690047,"Books","Electronics",0.0387563130411462,0.195920230441835,"Never",1,5.59661082372617,0.164418575110599,0.252138066563105,0.397395073637589,"Yes","No","No"
"CUST00201",2022-08-10,40,"Male","Low","France","Sydney",8,85.9813356433304,595.524749403533,"Electronics","Food",0.124416436999498,0.18425578606501,"Low",5,3.2193788882267,0.304429215398569,0.386814561513405,0.260650402825657,"Yes","No","No"
"CUST00202",2021-02-28,26,"Female","Very High","Germany","London",5,156.958476267251,1371.7130056606,"Sports","Electronics",0.247670089270995,0.407206745389891,"Medium",1,7.40017694458365,0.177851808032394,0.0792937263068623,0.350220909668261,"Yes","No","No"
"CUST00204",2023-10-03,25,"Other","Very High","Japan","Los Angeles",7,62.4408398481471,549.444055218742,"Beauty","Clothing",0.611965639410233,0.26064558848213,"Low",1,6.12584779402487,0.122720713750614,0.199385709988839,0.348055311679946,"Yes","No","Yes"
"CUST00206",2019-09-20,15,"Female","Very High","Germany","Other",5,15.9508345624879,771.246463996882,"Electronics","Sports",0.147054793216085,0.309470248976206,"Never",2,10,0.289064788853012,0.162464124291154,0.0492568963038706,"Yes","No","No"
"CUST00207",2019-08-10,16,"Female","Very High","Canada","New York",6,75.1664930649501,197.654351077288,"Clothing","Home Goods",0.502825960958002,0.467195963713697,"Never",2,8.50446753016914,0.187846299996748,0.153839424631495,0.127334076557783,"Yes","Yes","No"
"CUST00208",2022-07-07,23,"Male","Very High","Australia","London",5,87.2490167897882,348.691247464945,"Beauty","Electronics",0.0623000009434873,0.238123508561304,"Never",2,6.35977340946589,0.321287456832015,0.0535642712153581,0.391979669012296,"Yes","No","No"
"CUST00209",2021-12-14,31,"Male","Very High","Other","Paris",2,24.6873258669348,53.9669890959916,"Sports","Home Goods",0.307880675798406,0.276733751828183,"Low",0,5.65372505665589,0.146947973285107,0.265052696020396,0.123388143496068,"Yes","No","No"
"CUST00210",2020-12-28,34,"Female","Low","Japan","Paris",2,80.9638192143469,771.246463996882,"Toys","Electronics",0.184070755359149,0.461670851480326,"Never",3,7.7967040436615,0.124079101732619,0.339490215360897,0.123677331814718,"Yes","No","No"
"CUST00211",2018-04-14,25,"Other","Very High","Australia","Los Angeles",4,87.0919948611995,295.673577858905,"Beauty","Food",0.489624857241789,0.115025698134676,"High",1,8.12101851113543,0.0619404076392841,0.188821573385239,0.0649532033205223,"Yes","No","No"
"CUST00212",2018-09-11,35,"Other","High","France","Sydney",7,64.3489559604814,552.180782791585,"Home Goods","Beauty",0.0447514475795286,0.104348121347206,"High",0,3.65200103015857,0.115369677122032,0.0648692108629916,0.362833076272035,"Yes","No","Yes"
"CUST00213",2022-02-05,36,"Other","Low","Canada","Sydney",8,164.386684936425,1271.68792814637,"Beauty","Beauty",0.215844731918901,0.290707506718474,"Medium",3,7.86625668776082,0.0769600143903282,0.409686508770793,0.136250669346597,"Yes","No","No"
"CUST00214",2018-04-09,29,"Male","High","Canada","Tokyo",7,20.1746299766473,771.246463996882,"Beauty","Clothing",0.117194761706373,0.28303717725075,"High",2,7.0999459070515,0.154539022600842,0.122819855600776,0.277565436704246,"Yes","Yes","Yes"
"CUST00215",2023-02-28,44,"Other","High","Germany","Other",4,157.025823699698,694.475896537911,"Toys","Sports",0.188515870931504,0.461948490073092,"Medium",3,3.31112801516387,0.0605423144342135,0.275143706421121,0.409472905220463,"Yes","No","No"
"CUST00216",2023-04-04,43,"Male","Medium","Other","Berlin",4,28.6071449495376,137.075970650832,"Beauty","Sports",0.0773559067639723,0.0714695847039761,"High",1,6.03146344870789,0.275490926239914,0.198619038429204,0.317684816770357,"Yes","No","Yes"
"CUST00219",2020-08-14,48,"Male","Very High","France","Tokyo",7,70.4049635515451,432.124111434235,"Toys","Clothing",0.153789508032009,0.429289777921044,"Never",0,6.9599984341166,0.0936236508795621,0.0278677250736848,0.185453376513298,"Yes","No","Yes"
"CUST00220",2022-09-01,35,"Female","Medium","Japan","London",7,146.117388175043,1045.12076977089,"Beauty","Beauty",0.297910441137166,0.351025652969721,"Low",2,6.36742888197433,0.287557047430273,0.354210032674653,0.266602145653354,"Yes","No","Yes"
"CUST00223",2019-02-02,41,"Female","Low","France","Paris",10,12.3169649460999,771.246463996882,"Sports","Food",0.185935563041673,0.469120103230066,"Never",5,6.63604865296339,0.135314742536942,0.040787223446212,0.199018096560358,"Yes","No","No"
"CUST00224",2021-07-24,47,"Prefer not to say","Very High","Other","Los Angeles",9,47.7412182169913,396.346751560941,"Electronics","Toys",0.142055257462984,0.157331227254369,"Never",3,7.94812156677167,0.199000472485854,0.337111364887584,0.292281615813835,"Yes","No","No"
"CUST00225",2020-03-26,36,"Other","High","France","Paris",4,22.7051749041098,205.430712549873,"Beauty","Home Goods",0.283203543608665,0.629930030221877,"Low",4,8.62128752271241,0.186334317303218,0.304760499617738,0.343559556425885,"Yes","No","Yes"
"CUST00226",2022-03-08,38,"Other","High","USA","Tokyo",4,134.449728109021,449.31577696141,"Toys","Toys",0.13072236584287,0.115954346916006,"Never",6,9.92496536671736,0.121467928160816,0.0604523018220612,0.134197526744727,"Yes","No","No"
"CUST00227",2023-04-04,31,"Prefer not to say","Very High","Canada","Berlin",8,95.0912611085545,705.611721035547,"Home Goods","Clothing",0.602816408631963,0.287286465962056,"Never",1,4.73914540345876,0.364179247289559,0.122828499028041,0.0264824949439619,"Yes","No","No"
"CUST00228",2021-11-16,15,"Other","Low","Germany","Sydney",5,11.5184783775887,771.246463996882,"Clothing","Toys",0.538641444752792,0.138488752433437,"Never",0,3.27708319943955,0.331575114883721,0.0974863315163548,0.182630388810179,"Yes","No","Yes"
"CUST00229",2021-03-04,32,"Other","High","Japan","New York",1,40.6468539525154,108.945049037403,"Food","Food",0.555400693929461,0.240726457121046,"Never",0,7.71432639287997,0.0369709454112498,0.280671337729564,0.306684344914419,"No","No","Yes"
"CUST00230",2021-05-03,24,"Male","Low","Germany","Sydney",6,165.439034495041,1093.84838828304,"Beauty","Home Goods",0.136902513415261,0.104244036234125,"Never",3,6.00891820090171,0.427521562086484,0.0157104285761372,0.0282987743791024,"Yes","No","No"
"CUST00231",2019-02-05,24,"Other","Low","Other","New York",6,16.8463348373645,113.781860478433,"Beauty","Home Goods",0.283203543608665,0.184956013385626,"Never",2,4.0322466837121,0.152811185800996,0.00913642352642826,0.22997775277594,"Yes","No","Yes"
"CUST00232",2019-10-02,56,"Other","Low","France","Other",4,20.539061502843,771.246463996882,"Beauty","Beauty",0.114625957892637,0.174885440101117,"Medium",2,4.26901443696898,0.196842477843529,0.396480942210624,0.329703368464638,"Yes","No","No"
"CUST00233",2019-04-05,49,"Prefer not to say","High","France","Sydney",3,81.2046468873413,266.632548677115,"Home Goods","Books",0.283203543608665,0.145597591839298,"High",1,9.26368234844401,0.10192551875394,0.260537821504668,0.161329412875073,"Yes","No","No"
"CUST00234",2020-08-12,15,"Male","Very High","Germany","Other",3,36.9666477916068,106.840498519046,"Beauty","Home Goods",0.148237910507872,0.206791029634585,"Never",2,8.97650354416205,0.255883321896576,0.120074340856287,0.0344882039402498,"Yes","No","Yes"
"CUST00235",2019-04-15,18,"Other","Medium","USA","Other",4,191.166566929232,341.661327947924,"Electronics","Home Goods",0.0740905160818171,0.225196293653887,"Medium",2,4.03352083300071,0.0780838636644613,0.32110488793553,0.349565565333832,"Yes","No","Yes"
"CUST00236",2020-11-11,29,"Other","Very High","Germany","Tokyo",5,112.884228067895,743.081097863798,"Toys","Sports",0.667190225012655,0.200475749674353,"Medium",2,5.08486251624032,0.203004078029153,0.344843389256735,0.167834846299355,"Yes","No","Yes"
"CUST00238",2023-09-17,39,"Female","High","Canada","London",5,16.0982388747805,201.757851015996,"Books","Electronics",0.0736191567134219,0.435220922468596,"Never",2,5.67407788768261,0.0959121458699058,0.129484771015303,0.243247026688452,"Yes","No","No"
"CUST00243",2020-03-08,34,"Male","Low","USA","Other",2,26.9718151198795,48.2931907112298,"Sports","Home Goods",0.150172878397853,0.376539974078561,"Low",1,5.03068368979083,0.233410547538625,0.125321743915873,0.193329142770007,"Yes","No","No"
"CUST00245",2022-02-13,15,"Other","Very High","UK","Other",2,22.0564966784281,164.419314008213,"Electronics","Sports",0.244745135432852,0.0841066344884716,"Never",2,4.62698558178091,0.139003919730095,0.0465398594388708,0.0750464749167507,"Yes","Yes","Yes"
